Asset Id;Name;IP Addresses;Modules;OS;Last Logged-In User;Last Inventory;Activity;NetBIOS Name;Sources;Tags
29236156;SPRDIRGRU01.gru.local;192.168.0.39;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 8066;Administrator;16 May 2025 11:12AM GMT-0300;Inventory Scan Complete;SPRDIRGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
20880186;shomapamsgru02.gru.local;30.30.30.2,172.31.52.39,172.31.52.41,169.254.2.69;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 23964;administrator;16 May 2025 05:25AM GMT-0300;Inventory Scan Complete;SHOMAPAMSGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
113128634;shomapglpigru02;10.36.52.118,fe80:0:0:0:250:56ff:fe8a:7e2b;VM,SCA,PM,CSAM;Ubuntu Linux 22.04.5;sysgru;16 May 2025 01:30PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
24576875;SHOMWBBENGRU01.gru.local;10.36.52.74;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 7314;GRU\svc-hvmware;16 May 2025 04:44AM GMT-0300;Inventory Scan Complete;SHOMWBBENGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193182110;10.36.52.112;10.36.52.112;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
20304683;SPRDAPDHCPGRU02.gru.local;172.31.49.122,fe80:0:0:0:952f:2650:6f21:c86d;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Datacenter 6.3.9600 64-bit N/A Build 9600 UBR 21620;gru.local\adm-thiago.pereira;15 May 2025 10:18PM GMT-0300;Inventory Scan Complete;SPRDAPDHCPGRU02;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
193182109;10.36.52.77;10.36.52.77;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
80230120;shomdbdotrsgru02;fe80:0:0:0:250:56ff:fe8a:a5a7,10.36.52.126;VM,SCA,PM,CSAM;Ubuntu Linux 20.04.6;sysgru;15 May 2025 09:25PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
96348056;sprdapecgru03;fe80:0:0:0:569f:35ff:fe73:b95,172.31.49.154;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.6;root;15 May 2025 09:47PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-SAP
193182116;172.31.52.44;172.31.52.44;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
29240208;SPRDAPIHSGRU02;192.168.122.1,192.168.0.41;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.3;admin;15 May 2025 08:40PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-BROKER
193173936;shomapibgru01.gru.local;10.36.52.10;VM,CSAM;Windows 7 Service Pack 1;'-;'-;Scanned;SHOMAPIBGRU01;;AG_GRU_Homologação
109900985;SPRDSIEM01;172.31.46.30,fe80:0:0:0:250:56ff:feb6:3db5;VM,SCA,PM,CSAM;Debian Linux 11.11;root;16 May 2025 02:53AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193173942;10.36.52.27;10.36.52.27;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173941;10.36.52.223;10.36.52.223;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173940;172.31.52.199;172.31.52.199;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
65298904;SPRDSKPPCGRU16;fe80:0:0:0:189c:6a57:b221:37a9,172.31.48.38;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 6529;SD1950237\1950237_parkuser;16 May 2025 03:26AM GMT-0300;Inventory Scan Complete;1950237-116;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-ESTACIONAMENTO
190603618;SPRDBDHSQLGRU14.gru.local;172.31.62.104,172.31.49.104,fe80:0:0:0:5bd8:e1e3:e251:e66b,fe80:0:0:0:f0bb:b817:8cb7:11e5;VM,SCA,CSAM;Microsoft Windows Server 2022 Datacenter 10.0.20348 64-bit N/A Build 20348 UBR 3328;Administrator;16 May 2025 03:05AM GMT-0300;Inventory Scan Complete;SPRDBDHSQLGRU14;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-SAP
193173949;172.31.52.246;172.31.52.246;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
112360589;SPRDAPDIPGRU01;fe80:0:0:0:250:56ff:fea3:b178,192.168.40.136;VM,SCA,PM,CSAM;Oracle Enterprise Linux 9.4;root;15 May 2025 08:37PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193171906;10.36.52.189;10.36.52.189;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173953;10.36.52.113;10.36.52.113;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173952;10.36.52.15;10.36.52.15;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173959;172.31.52.22;172.31.52.22;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193171909;172.31.52.93;172.31.52.93;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173963;172.31.52.143;172.31.52.143;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193173962;172.31.52.186;172.31.52.186;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193171913;172.31.52.181;172.31.52.181;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193171912;10.36.52.26;10.36.52.26;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193171918;10.36.52.88;10.36.52.88;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193171917;shomapcmsgru01.gru.local;172.31.52.62;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193171922;shomapaogru02.gru.local;10.36.52.66;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
20345701;SPRDAPRPGRU12;192.168.0.60,fe80:0:0:0:250:56ff:fea3:ff9;VM,SCA,PM,CSAM;Ubuntu Linux 22.04.4;root;16 May 2025 04:15AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-CMS
193171927;10.36.52.206;10.36.52.206;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
25643997;SPRDAPGEDGRU04.gru.local;172.31.50.226;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;GRU\svc-mgmt;15 May 2025 11:44PM GMT-0300;Inventory Scan Complete;SPRDAPGEDGRU04;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
65274303;SPRDSKPPCGRU06;172.31.48.28,fe80:0:0:0:d92f:997b:5b99:a1da;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 6529;SD1950237\1950237_parkuser;16 May 2025 04:32AM GMT-0300;Inventory Scan Complete;1950237-106;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-ESTACIONAMENTO
129484268;SPRDAPIAMGRU06.gru.local;172.31.50.206;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 6351;GRU\sistemas.gru;16 May 2025 06:30AM GMT-0300;Inventory Scan Complete;SPRDAPIAMGRU06;Cloud Agent;Cloud Agent, GRU_ACN_2-Menor, GRU-GERAL, GRU_CAT_ACN-IAM
193120734;vipbcbpuat.gru.local;172.31.52.57;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193120732;10.36.52.186;10.36.52.186;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193120733;10.36.52.135;10.36.52.135;VM,CSAM;Ubuntu/Linux;'-;'-;Scanned;;;AG_GRU_Homologação
38209575;SHOMSQLGRU08.gru.local;fe80:0:0:0:1a54:267:4f3e:dd16,10.36.60.28,8.8.8.1,10.36.52.208,10.36.52.133,10.36.52.199,fe80:0:0:0:111a:5e1a:f835:7b3b,fe80:0:0:0:b45c:5389:f15a:18ba,fe80:0:0:0:b411:e0b8:fb60:285c,10.36.52.210,169.254.1.231;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 7136;Administrator;16 May 2025 04:19AM GMT-0300;Inventory Scan Complete;SHOMSQLGRU08;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193204710;172.31.52.162;172.31.52.162;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193120737;172.31.52.21;172.31.52.21;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
97273768;SPRDSQLGRU24.gru.local;169.254.1.20,10.1.2.61,fe80:0:0:0:3164:55d1:bd0d:c139,172.31.50.128,172.31.50.137,172.31.50.130,172.31.50.139,172.31.50.138;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 5830;GRU\eduardo.silva.t;16 May 2025 03:25AM GMT-0300;Inventory Scan Complete;SPRDSQLGRU24;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-CMS
193120743;10.36.52.96;10.36.52.96;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193120740;10.36.52.76;10.36.52.76;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193204706;10.36.52.195;10.36.52.195;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193120741;sdevapbwgru01.gru.local;172.31.52.100;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193120746;10.36.52.71;10.36.52.71;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
20831063;SPRDAPCCPRGRU01;192.168.122.1,172.31.49.137,fe80:0:0:0:250:56ff:fe92:1e50;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.8;root;15 May 2025 09:52PM GMT-0300;Manifest Downloaded;;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-TARIFAGRU
26608637;SPRDAPHDMGRU01.gru.local;192.168.0.18;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 Standard 6.2.9200 64-bit N/A Build 9200 UBR 22858;gru.local\sistemas.gru;06 Apr 2025 05:08PM GMT-0300;Inventory Scan Complete;SPRDAPHDMGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
29236179;SPRDAPIHSGRU01;192.168.122.1,192.168.0.40;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.3;admin;16 May 2025 04:15AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-BROKER
193120751;172.31.52.219;172.31.52.219;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193204713;10.36.52.99;10.36.52.99;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193120748;10.36.52.4;10.36.52.4;VM,CSAM;VMware ESXi 6.5.0 build 13004031;'-;'-;Scanned;;;AG_GRU_Homologação
19239754;SPRDCCTVGRU01.gru.local;10.36.60.64,10.36.61.64,fe80:0:0:0:8fa5:767f:ae28:7ed4,10.36.57.57,169.254.182.208,10.36.57.58,10.36.57.59;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 3650;GRU\svc-sql-cluster;16 May 2025 09:10AM GMT-0300;Inventory Scan Complete;SPRDCCTVGRU01;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-CFTV
193120749;10.36.52.89;10.36.52.89;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
65274261;SPRDSKPPCGRU01;fe80:0:0:0:61ea:cf06:fa93:d72d,172.31.48.23;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7969;SD1950237\1950237_parkuser;16 May 2025 05:49AM GMT-0300;Inventory Scan Complete;1950237-101;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-ESTACIONAMENTO
193204720;172.31.52.157;172.31.52.157;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
101823588;SPRDAPJPGRU05.gru.local;172.31.131.69,fe80:0:0:0:e80a:ee89:970c:bda7;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6054;GRU\svc-mgmt;16 May 2025 07:06AM GMT-0300;Inventory Scan Complete;SPRDAPJPGRU05;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193204721;pvn-hom.gru.com.br;10.36.52.203;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193204723;172.31.52.76;172.31.52.76;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
19239772;SPRDCCTVGRU10.gru.local;10.36.61.53,10.36.57.56,10.36.60.53;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Standard 6.3.9600 64-bit N/A Build 9600 UBR 19296;gru.local\adm-thiago.pereira;16 May 2025 11:46AM GMT-0300;Inventory Scan Complete;SPRDCCTVGRU10;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-CFTV
114357420;sprdapecgru06;fe80:0:0:0:569f:35ff:fe71:d955,172.31.49.167;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.10;root;16 May 2025 01:50PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-SAP
193204729;email-uat.gru.com.br;10.36.52.97;VM,CSAM;NetScaler;'-;'-;Scanned;;;AG_GRU_Homologação
23331812;SPRDAPRPAGRU02.gru.local;fe80:0:0:0:2568:ad26:4564:f61f,172.31.49.20;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 3866;GRU\sistemas.gru;16 May 2025 03:40AM GMT-0300;Inventory Scan Complete;SPRDAPRPAGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
25637635;SPRDAPDATGRU01.gru.local;172.31.50.221;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;GRU\sistemas.gru;16 May 2025 07:40AM GMT-0300;Inventory Scan Complete;SPRDAPDATGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
26102538;SIAS1-GRU.gru.local;172.31.50.248;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601;gru.local\sistemas.gru;30 Dec 2024 12:03AM GMT-0300;VM Manifest Downloaded;SIAS1-GRU;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
168949909;SHOMADGRU02.gru.local;172.31.52.25;VM,SCA,PM,CSAM;Microsoft Windows Server 2022 Standard 10.0.20348 64-bit N/A Build 20348 UBR 3692;GRU\thiago.pereira;16 May 2025 09:03AM GMT-0300;Inventory Scan Complete;SHOMADGRU02;Cloud Agent;Cloud Agent, GRU-GERAL
180879438;shomapptcagru01.gru.local;172.31.52.26;VM,CSAM;Windows 2008 R2 Enterprise Service Pack 1;'-;'-;Scanned;SHOMAPPTCAGRU01;;AG_GRU_Homologação
198308164;SPRDAPCMSP02;fe80:0:0:0:250:56ff:fea3:ba97,172.31.49.182;VM,SCA,CSAM;Red Hat Enterprise Linux 9.6;sysgru;16 May 2025 02:07AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-CMS
193212700;shomapbcbpgru02.gru.local;172.31.52.150;VM,CSAM;Windows 2016/2019/10;'-;'-;Scanned;SHOMAPBCBPGRU02;;AG_GRU_Homologação
193212709;10.36.52.177;10.36.52.177;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
16099926;SHOMAPBENGRU01.gru.local;10.36.52.72;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 7314;Administrator;16 May 2025 03:02AM GMT-0300;Inventory Scan Complete;SHOMAPBENGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212706;172.31.52.249;172.31.52.249;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
17601446;SHOMAPIAMGRU02.gru.local;10.36.52.8;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 7314;Administrator;16 May 2025 02:37AM GMT-0300;Inventory Scan Complete;SHOMAPIAMGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
96870252;sprdappigru01;fe80:0:0:0:569f:35ff:fe73:107f,fe80:0:0:0:569f:35ff:fe73:baf,172.31.49.155,10.1.1.89;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.6;sysgru;16 May 2025 04:07AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_1-Insignificante, GRU-GERAL, GRU_CAT_ACN-SAP
36059277;SHOMAPAMSWGRU01.gru.local;fe80:0:0:0:fd1c:ce7d:a7bb:4486,192.168.1.36,172.31.52.52,fe80:0:0:0:754f:bf21:dd41:205d;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Datacenter 6.3.9600 64-bit N/A Build 9600 UBR 20174;gru.local\adm-paulo.costa.t;16 May 2025 01:03AM GMT-0300;Inventory Scan Complete;SHOMAPAMSWGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
25346862;sprdotrsgru01;172.31.49.49,fe80:0:0:0:250:56ff:fea3:520c;VM,SCA,PM,CSAM;Ubuntu Linux 20.04.6;root;16 May 2025 03:13AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
193093932;10.36.52.255;10.36.52.255;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212715;10.36.52.174;10.36.52.174;VM,CSAM;Windows 10;'-;'-;Scanned;;;AG_GRU_Homologação
193093937;172.31.52.175;172.31.52.175;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212720;10.36.52.152;10.36.52.152;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
24679373;SPRDAZADGRU01.gru.local;172.31.50.29;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 7606;GRU\sistemas.gru;16 May 2025 03:17AM GMT-0300;Inventory Scan Complete;SPRDAZADGRU01;Cloud Agent;Cloud Agent, GRU_ACN_1-Insignificante, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
193093940;172.31.52.154;172.31.52.154;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
204549767;SHOMAPCUPSGRU01;fe80:0:0:0:250:56ff:feb6:3130,172.31.52.132;VM,SCA,CSAM;Red Hat Enterprise Linux 9.6;sysgru;15 May 2025 08:17PM GMT-0300;Manifest Downloaded;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193093947;172.31.52.168;172.31.52.168;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193093944;10.36.52.2;10.36.52.2;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193093945;sbdt1-gru.gru.local;172.31.52.47;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
151139262;SSERV1-GRU.gru.local;172.31.50.89;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24356;gru.local\sistemas.gru;16 May 2025 03:09AM GMT-0300;Inventory Scan Complete;SSERV1-GRU;Cloud Agent;Cloud Agent, GRU-GERAL
193212729;sprdaptesgru02;10.36.52.75;VM,CSAM;Windows 2012 R2 Datacenter;'-;'-;Scanned;SPRDAPTESGRU02;;AG_GRU_Homologação
65261917;SPRDSKDAUGRU02;fe80:0:0:0:441a:118d:ea3e:aec4,192.168.1.109;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 6529;SD1950237\1950237_parkuser;16 May 2025 06:32AM GMT-0300;Inventory Scan Complete;1950237-01;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-ESTACIONAMENTO
56154521;SHOMWBCMSGRU01;fe80:0:0:0:c16:6dff:fe33:3a01,10.88.0.1,fe80:0:0:0:901f:64ff:fef3:ec44,fe80:0:0:0:250:56ff:feb6:da65,192.168.122.1,172.31.52.32;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.10;root;16 May 2025 07:30AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193093958;172.31.52.248;172.31.52.248;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
109900874;SPRDVCCHOGRU01;172.17.0.1,172.18.0.1,fe80:0:0:0:80e9:9fff:fe38:226,fe80:0:0:0:1866:86ff:fe43:a127,fe80:0:0:0:42:17ff:fe43:c410,fe80:0:0:0:10ca:afff:fe37:a21d,fe80:0:0:0:250:56ff:fe92:9841,172.31.6.25;VM,SCA,PM,CSAM;SUSE Linux Enterprise Server 12 SP5;root;16 May 2025 01:40AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193177935;shomapiamgru01.gru.local;10.36.52.7;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
27247441;SPRDAPDGFGRU01.gru.local;192.168.0.43,10.36.60.230,10.36.60.231;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Standard 6.3.9600 64 bits N/A Build 9600 UBR 20778;gru.local\sistemas.gru;01 Mar 2025 02:28AM GMT-0300;Inventory Scan Complete;SPRDAPDGFGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193177933;10.36.52.149;10.36.52.149;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193177937;172.31.52.161;172.31.52.161;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
26092374;SPRDAUTGRU01.gru.local;172.31.34.28,172.31.50.238,fe80:0:0:0:4057:c7a9:9153:7fca;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;GRU.LOCAL\eduardo.osilva.t;01 Mar 2025 08:59PM GMT-0300;Inventory Scan Complete;SPRDAUTGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193177946;172.31.52.165;172.31.52.165;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
21506965;SPRDTSQGRU03.gru.local;fe80:0:0:0:e80b:fb84:fd04:a127,172.31.50.185;VM,SCA,PM,CSAM;Microsoft Windows Server 2022 Standard 10.0.20348 64-bit N/A Build 20348 UBR 1850;Administrator;16 May 2025 07:27AM GMT-0300;Inventory Scan Complete;SPRDTSQGRU03;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193177949;10.36.52.24;10.36.52.24;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
16099882;SHOMADFSGRU01.gru.local;10.36.52.165;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7969;Administrator;16 May 2025 05:41AM GMT-0300;Inventory Scan Complete;SHOMADFSGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
204029644;10.36.52.117;10.36.52.117;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
19463119;SPRDSQLGRU02.gru.local;172.31.50.228,172.31.50.229,172.31.50.4,172.31.50.243,172.31.50.147,172.31.50.71,172.31.50.236,172.31.50.12,1.1.1.2,172.31.50.237;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;gru.local\svc-sql-cluster;23 Apr 2025 06:24PM GMT-0300;Inventory Scan Complete;SPRDSQLGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
22375353;SHOMAPAMSGRU01.gru.local;30.30.30.1,172.31.52.38,172.31.52.40,169.254.1.18;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 23964;administrator;16 May 2025 04:26AM GMT-0300;Inventory Scan Complete;SHOMAPAMSGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
29236049;sprdaprpgru09;fe80:0:0:0:250:56ff:fe92:7faf,192.168.0.33,fe80:0:0:0:0:0:0:1,fe80:0:0:0:5463:54ff:fe04:8a67;VM,SCA,PM,CSAM;Ubuntu Linux 16.04.7;svc-rp;16 May 2025 01:45PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-SAP
25346941;SPRDAPILMTGRU02.gru.local;fe80:0:0:0:5496:e6a8:1f17:4fa4,172.31.49.59;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 7314;GRU\thiago.pereira;16 May 2025 06:59AM GMT-0300;Inventory Scan Complete;SPRDAPILMTGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
